BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLKL,PSPL,PLSL,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PBFW,PLHW,PLTW,PLSY,PSTY,sgmp
6,6,6,2,5,6,3,3,40,T.C.,Harrison,1,6,6,78,0,0,0,0,0,0,0,30,87,0,68,2318,7558,107,7558,0,0,72,2,142,0,54,0,1,50,40,71,3,3,59,2,2,87,0,87,1,73,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,47,0,0,0,1,1,2,40,40,71,0,50,50,0,1,0,0,30,0,0,50,74,70,70,11,11,40,40,3,1,50,0,14,76,71,9,10,50,10,10,74,10,80,71,10,50,10,10,0,50,71,71,71,79,71,79,50,40,0,1,0,0,0
6,6,6,1,5,6,3,3,40,Nasir,Peoples,1,6,6,86,0,0,0,0,0,0,0,30,90,0,84,9502,7560,108,7560,0,0,82,2,236,0,62,0,1,62,33,74,3,3,68,2,2,90,0,86,1,84,50,60,0,0,21,60,70,0,60,0,0,0,0,0,0,5,0,0,31,2,0,0,1,1,1,40,78,77,0,60,70,0,0,0,0,30,0,0,60,68,84,84,11,11,27,35,0,1,65,1,18,84,82,5,5,62,5,5,72,5,42,64,5,86,5,5,0,60,80,82,64,80,64,80,80,30,0,1,0,0,0
2,8,8,2,4,8,3,3,40,Jordan,Williams,1,8,8,70,0,0,0,0,0,0,0,30,88,0,81,11568,7561,108,7561,0,0,58,2,225,0,43,0,1,40,49,75,4,4,40,1,1,88,0,76,0,70,50,50,0,0,20,50,50,0,50,0,0,0,0,0,4,5,0,0,12,0,0,0,1,1,1,40,80,69,0,50,50,0,0,0,0,30,0,4,30,89,83,83,0,0,41,59,4,0,50,3,12,65,50,16,15,40,15,15,77,15,125,89,15,50,15,15,0,50,50,50,77,78,89,78,50,59,0,0,0,0,0
6,6,6,0,5,6,3,3,40,Jaylen,Jones,1,6,6,92,0,0,0,0,0,0,0,30,91,0,40,11588,7562,108,7562,0,0,79,0,228,0,67,0,0,68,82,50,3,3,68,2,2,91,10,85,1,50,51,61,0,0,17,61,61,0,61,0,0,0,0,0,0,5,22,0,88,0,0,0,1,1,2,40,88,74,0,61,61,0,0,0,0,30,0,0,68,66,70,60,5,5,94,93,4,1,68,5,3,75,40,6,5,68,5,5,73,5,43,50,5,85,5,5,0,61,40,40,50,81,50,81,81,93,0,1,0,0,0
6,6,6,3,6,6,3,3,40,Chamarri,Conner,1,6,6,86,0,1,1,0,0,0,0,30,91,0,90,2049,7563,108,7563,0,0,81,0,243,0,43,0,1,63,44,80,3,3,70,1,1,91,18,87,1,88,49,59,0,0,5,76,76,0,59,0,0,0,0,0,0,5,0,0,1,0,0,0,1,1,2,40,78,86,0,60,86,0,0,0,0,30,0,0,50,76,90,90,5,5,46,42,4,0,50,3,15,83,78,6,5,65,5,5,72,5,45,80,5,81,5,5,0,69,78,78,80,81,80,81,81,44,0,1,0,0,0
6,6,6,0,5,6,3,3,40,Wilfried,Pene,1,6,6,85,0,0,0,0,0,0,0,30,91,0,53,1571,7564,108,7564,0,0,77,2,130,0,43,0,0,66,21,69,3,3,67,1,1,91,2,82,1,56,59,63,0,0,21,71,71,0,63,0,0,0,0,0,0,5,0,0,91,0,0,0,1,1,2,40,82,80,0,59,71,0,0,0,0,30,0,0,67,81,71,71,5,5,44,43,3,1,67,2,11,67,50,9,11,66,11,11,75,11,93,75,11,77,11,11,0,61,50,50,81,81,75,81,81,42,0,1,0,0,0
4,6,5,2,4,5,3,3,40,Norell,Pollard,1,5,5,70,0,0,0,0,0,0,0,30,88,0,79,2060,7565,108,7565,0,0,72,0,191,0,41,0,0,40,34,77,3,3,40,1,1,88,6,71,0,68,50,50,0,0,15,50,50,0,50,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,2,40,84,69,0,50,50,0,0,0,0,30,0,0,30,82,81,81,11,11,44,29,3,0,30,3,12,72,50,13,15,40,15,15,72,15,121,81,15,50,15,15,0,50,50,50,78,78,81,78,50,30,0,0,0,0,0
2,8,7,1,5,7,3,3,40,Maxx,Philpott,1,7,7,70,0,0,0,0,0,0,0,30,90,0,69,11614,7566,108,7566,0,0,50,2,47,0,53,0,0,50,39,69,4,4,50,1,1,90,13,76,0,55,50,50,0,0,15,50,50,0,50,0,0,0,1,0,0,5,0,0,99,0,0,0,1,1,2,40,82,63,0,50,50,0,0,0,0,30,0,0,50,85,70,55,5,5,53,38,5,0,50,5,12,65,50,16,18,50,18,18,72,18,146,85,18,50,18,18,0,50,50,50,70,80,85,80,50,41,0,0,0,0,0
6,6,6,2,5,6,3,3,40,Alan,Tisdale,1,6,6,83,0,0,0,0,0,0,0,30,92,0,86,8240,7567,108,7567,0,0,78,2,224,0,62,0,0,54,78,80,3,3,62,2,2,92,0,86,1,86,50,50,0,0,17,50,52,0,50,0,0,0,0,0,0,5,0,0,34,0,0,0,1,1,2,40,78,75,0,50,52,0,0,0,0,30,0,0,50,75,86,86,5,5,78,81,3,1,50,3,13,78,73,7,8,54,8,8,75,8,68,80,8,50,8,8,0,50,72,73,82,82,78,82,62,79,0,1,0,0,0
1,9,8,3,6,8,3,3,40,Silas,Dzansi,1,8,8,70,0,0,0,0,0,0,0,30,76,0,50,11559,7568,108,7568,0,0,60,2,218,0,29,0,1,40,49,69,4,4,40,2,2,76,0,63,0,69,82,85,0,0,20,50,50,0,84,0,0,0,1,0,0,5,0,0,60,1,0,0,2,2,1,40,78,65,0,50,50,0,0,0,1,30,0,0,30,92,81,81,4,4,46,41,4,0,30,3,9,54,40,16,20,40,20,20,77,20,165,94,20,50,20,20,0,50,40,40,66,66,94,66,50,49,0,0,0,0,0
1,9,8,3,5,8,3,3,40,Lecitus,Smith,1,8,8,70,0,0,0,0,0,0,0,30,83,0,40,2381,7569,108,7569,0,0,59,2,201,0,20,0,0,59,34,50,4,4,63,2,2,83,10,62,0,50,88,89,0,0,21,63,93,0,89,0,0,0,1,0,0,5,0,0,54,1,0,0,2,2,1,40,76,64,0,63,83,0,0,0,1,30,0,0,53,93,89,89,0,0,46,33,5,0,62,5,6,50,30,16,19,59,19,19,75,19,155,50,19,53,19,19,0,43,30,30,50,73,50,73,73,40,0,0,0,0,0
7,7,7,2,5,7,3,3,40,Jermaine,Waller,1,7,7,90,0,0,0,0,0,0,0,30,93,0,89,4929,7570,108,7570,0,0,85,2,166,0,55,0,1,73,45,69,3,3,75,2,2,93,0,82,1,76,46,56,0,0,17,60,60,0,56,0,0,0,0,0,0,5,106,0,2,1,0,0,1,1,2,40,80,81,0,66,70,0,0,0,0,30,0,3,65,62,89,89,0,0,63,44,5,1,65,1,16,87,96,2,2,73,2,2,73,2,20,63,2,84,2,2,0,69,96,96,65,82,63,82,82,44,0,1,0,0,0
7,7,7,0,6,7,3,3,40,Malachi,Thomas,1,7,7,93,0,0,0,0,0,0,0,43,92,0,71,2334,7571,108,7571,0,0,88,0,237,0,53,0,1,62,70,69,3,3,64,2,2,92,7,87,1,55,59,57,0,0,15,64,68,0,59,0,0,0,0,0,0,5,0,0,24,2,0,0,1,1,2,40,78,75,0,76,70,0,0,0,0,55,0,0,64,69,78,78,5,5,72,77,3,0,65,2,1,86,62,3,4,62,4,4,72,4,37,54,4,77,4,4,0,76,64,60,83,82,55,82,82,80,0,0,0,0,0
4,4,5,2,5,5,3,3,40,Jaylen,Griffin,1,5,5,70,0,0,0,0,0,0,0,30,86,0,54,2363,7572,108,7572,0,0,74,2,237,0,45,0,0,50,36,74,3,3,50,2,2,86,6,78,0,72,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,41,0,0,0,2,2,1,40,82,76,0,50,50,0,0,0,0,30,0,0,50,83,78,78,5,5,53,34,5,1,50,1,11,74,50,12,13,50,13,13,73,13,104,83,13,50,13,13,0,50,50,50,76,76,83,76,50,38,0,0,0,0,0
7,7,7,0,6,7,3,3,40,Keli,Lawson,1,7,7,92,0,0,0,0,0,0,0,30,90,0,70,11610,7573,108,7573,0,0,78,0,216,0,30,0,0,69,36,70,3,3,71,1,1,90,16,81,1,70,45,55,0,0,15,60,60,0,55,0,0,0,0,0,1,5,106,0,35,0,0,0,1,1,2,40,87,73,0,63,70,0,0,0,0,30,0,0,71,64,70,55,0,10,44,45,4,1,68,2,3,76,70,1,5,69,5,5,76,5,40,68,5,81,5,5,0,70,70,70,70,80,68,80,80,46,0,1,0,0,0
6,6,6,0,5,6,3,3,69,Jaden,Payoute,1,6,6,92,0,0,0,0,0,0,0,30,93,0,50,11613,7574,108,7574,0,0,86,2,227,0,64,0,1,61,47,69,3,3,63,1,1,93,6,83,1,65,51,61,0,0,21,63,63,0,61,4,0,0,0,0,0,5,106,0,14,1,0,0,1,1,2,77,76,81,0,60,63,0,0,0,0,30,0,2,61,63,71,71,5,0,54,54,6,1,72,1,3,77,76,5,6,61,6,6,73,6,50,69,6,87,6,6,0,63,76,78,78,83,59,83,83,54,0,1,0,0,0
10,10,10,1,6,10,3,3,40,Dorian,Strong,1,10,10,90,0,0,0,0,0,0,0,30,92,0,80,4922,7575,108,7575,0,0,86,0,238,0,20,0,1,62,44,72,3,3,72,1,1,92,24,78,1,72,39,49,0,0,15,54,62,0,49,0,0,0,0,0,3,5,106,0,44,1,0,0,1,1,2,40,80,80,0,59,62,0,0,0,0,30,0,3,60,62,80,80,0,0,41,42,5,0,65,1,16,86,86,0,1,62,1,1,72,1,14,66,1,86,1,1,0,62,86,85,82,82,66,82,82,44,0,1,0,0,0
1,9,8,3,5,8,3,16,40,Brock,Hoffman,1,8,8,70,0,0,0,0,0,0,0,30,81,0,40,8258,7576,108,7576,0,0,59,2,70,0,53,0,0,40,86,50,4,4,40,2,2,81,7,62,0,50,84,87,0,0,20,50,50,0,87,1,0,0,1,0,0,5,36,0,76,1,0,0,2,2,1,40,82,50,0,50,50,0,0,0,1,30,0,0,30,93,88,88,11,11,88,88,6,0,30,5,7,50,30,16,18,40,18,18,75,18,150,50,18,50,18,18,0,50,30,30,50,71,50,71,50,92,0,1,0,0,0
5,5,5,3,4,5,3,3,74,Drake,Deiuliis,1,5,5,85,0,0,0,0,0,0,0,30,87,0,50,8264,7577,108,7577,0,0,73,2,6,0,45,0,0,74,71,69,3,3,75,2,2,87,14,88,1,69,67,70,0,0,21,80,80,0,70,0,0,0,0,0,0,5,0,1,89,2,0,0,1,1,2,83,94,80,0,73,85,0,0,0,0,30,0,0,75,81,77,76,4,4,74,77,3,0,77,3,4,63,65,11,10,74,10,10,77,10,87,90,10,73,10,10,0,69,60,65,77,77,80,77,77,70,0,1,0,0,0
6,6,6,1,5,6,3,3,40,Dean,Ferguson,1,6,6,78,0,1,1,0,0,1,1,30,90,0,52,11599,7578,108,7578,0,0,77,2,165,0,71,0,0,50,40,74,3,3,59,2,2,90,16,85,1,76,50,50,0,0,17,50,50,0,50,0,0,0,0,0,0,5,0,0,47,0,0,0,1,1,2,40,85,84,0,50,50,0,0,0,0,30,0,0,50,80,74,73,11,11,65,32,3,0,50,2,14,77,73,8,8,50,8,8,74,8,68,90,8,50,8,8,0,50,73,75,80,80,80,80,50,38,0,1,0,0,0
6,6,6,3,6,6,3,3,40,Jalen,Holston,1,6,6,93,0,0,0,0,0,0,0,30,91,0,40,2320,7579,108,7579,0,0,84,2,194,0,63,0,0,64,51,50,3,3,66,2,2,91,0,91,1,50,62,60,0,0,40,72,74,0,62,0,0,0,0,0,0,5,0,0,10,1,0,0,1,1,1,40,84,84,0,82,82,0,0,0,0,30,0,0,66,73,82,82,4,4,47,49,5,1,65,2,1,74,40,7,6,64,6,6,71,6,55,50,6,84,6,6,0,81,40,40,50,82,50,82,82,51,0,1,0,0,0
7,7,7,2,6,7,3,3,40,Tyler,Matheny,1,7,7,86,0,0,0,1,1,0,0,30,94,0,50,11608,7580,108,7580,0,0,84,2,20,0,64,0,1,63,72,74,3,3,65,2,2,94,0,85,1,65,59,57,0,0,17,67,67,0,59,0,0,0,0,0,0,5,0,0,30,1,0,0,2,2,1,40,80,75,0,75,77,0,0,0,0,30,0,0,65,67,70,50,0,0,74,74,6,1,65,2,18,83,74,5,6,63,6,6,73,6,49,77,6,84,6,6,0,75,74,74,84,84,67,84,84,80,0,1,0,0,0
8,8,8,1,7,8,0,0,76,Knox,Kadum,1,8,8,94,0,0,0,0,0,0,0,30,92,0,40,2363,7581,108,7581,0,0,73,2,38,0,59,0,0,50,29,40,3,3,50,1,1,92,0,91,0,40,40,40,0,1,40,48,52,0,40,0,0,0,0,0,12,5,0,0,12,1,0,0,1,1,2,80,78,66,0,60,52,0,0,0,0,30,0,12,50,64,71,62,1,1,26,56,5,0,50,1,0,61,40,7,3,50,3,3,75,3,25,40,3,71,3,3,0,58,40,40,40,62,40,62,62,56,0,1,0,0,0
7,7,7,1,7,7,3,3,40,Keshawn,King,1,7,7,93,0,0,0,0,0,0,0,30,92,0,40,2126,7582,108,7582,0,0,88,2,242,0,41,0,0,60,43,50,3,3,62,1,1,92,13,86,1,50,57,55,0,0,17,60,67,0,57,0,0,0,0,0,0,5,21,0,23,2,0,0,1,1,1,40,87,82,0,77,71,0,0,0,0,30,0,0,60,67,77,77,11,11,40,39,3,1,65,2,1,79,40,2,2,60,2,2,71,2,20,50,2,89,2,2,0,75,40,40,50,77,50,77,77,40,0,1,0,0,0
7,7,7,3,7,7,0,0,69,John Parker,Romo,1,7,7,70,0,0,0,0,0,0,0,74,72,0,40,2360,7583,108,7583,0,0,63,2,67,0,65,0,0,50,14,40,3,3,50,1,1,72,13,62,0,40,30,30,0,1,40,50,50,0,30,0,0,0,0,0,12,5,0,0,96,0,0,0,1,1,1,69,78,50,0,50,50,0,0,0,0,88,0,12,50,56,80,70,0,0,17,15,4,0,50,3,19,50,40,2,1,50,1,1,71,1,15,56,1,50,1,1,0,50,40,40,40,62,40,62,50,11,0,0,0,0,0
6,6,6,3,5,6,0,0,80,Braxton,Burmeister,1,6,6,94,0,0,0,0,0,0,0,30,94,0,40,1156,7584,108,7584,0,0,76,2,6,0,48,0,1,50,42,40,3,3,50,2,2,94,0,90,0,40,40,40,0,1,40,51,51,0,40,0,0,0,0,0,0,5,0,0,3,1,0,0,1,1,2,82,80,69,0,68,81,0,0,0,0,30,0,0,50,72,82,82,10,10,40,45,3,0,50,1,0,66,40,5,5,50,5,5,73,5,45,40,5,76,5,5,0,69,40,40,40,84,40,84,84,43,0,1,0,0,0
6,6,6,0,5,6,3,3,40,Mattheus,Carroll,1,6,6,70,0,0,0,0,0,0,0,30,87,0,70,4874,7585,108,7585,0,0,83,0,211,0,30,0,1,50,30,70,3,3,50,1,1,87,0,73,0,57,50,50,0,0,21,50,50,0,50,0,0,0,0,0,1,5,106,0,90,0,0,0,1,1,2,40,78,72,0,50,50,0,0,0,0,30,0,0,50,75,71,67,0,10,45,53,3,0,50,12,11,75,50,10,9,50,9,9,77,9,72,75,9,50,9,9,0,50,50,50,77,77,75,77,50,53,0,0,0,0,0
1,9,8,2,7,8,3,3,40,Luke,Tenuta,1,8,8,70,0,0,0,0,0,0,0,30,80,0,50,11557,7586,108,7586,0,0,51,2,26,0,17,0,0,40,16,69,4,4,40,1,1,80,0,61,0,69,87,88,0,0,20,50,50,0,88,0,0,0,1,0,0,5,8,0,69,1,0,0,1,1,1,40,80,50,0,50,50,0,0,0,1,30,0,0,30,92,86,86,4,4,50,16,4,0,30,3,5,50,40,16,20,40,20,20,81,20,162,91,20,50,20,20,0,50,40,40,70,70,91,70,50,23,0,0,0,0,0
7,7,7,0,7,7,0,0,75,Tahj,Bullock,1,7,7,94,0,0,0,0,0,0,0,30,89,0,40,7450,7587,108,7587,0,0,73,0,225,0,45,0,0,60,85,50,4,4,64,2,2,89,4,87,1,50,48,47,0,1,21,65,69,0,48,2,0,0,0,0,0,5,0,0,15,2,0,0,1,1,2,79,87,72,0,69,69,0,0,0,0,30,0,0,56,67,69,59,7,0,85,87,4,1,30,5,0,50,30,16,8,55,8,8,76,8,68,50,8,50,8,8,0,65,30,30,50,69,50,69,69,89,0,1,0,0,0
5,5,5,3,5,5,3,3,40,James,Mitchell,1,5,5,85,0,0,0,0,0,0,0,30,90,0,40,10544,7588,108,7588,0,0,78,0,228,0,62,0,0,81,84,50,3,3,81,2,2,90,6,87,1,50,70,74,0,0,21,80,80,0,74,0,0,0,0,0,10,5,0,0,82,2,0,0,2,2,1,40,84,81,0,70,85,0,0,0,0,30,0,10,81,80,85,85,0,0,91,86,4,0,80,1,4,68,40,11,11,81,11,11,75,11,95,50,11,78,11,11,0,70,40,40,50,80,50,80,80,87,0,1,0,0,0
1,9,8,3,5,8,3,3,40,Tyrell,Smith,1,8,8,70,0,0,0,0,0,0,0,30,85,0,40,7496,7589,108,7589,0,0,69,2,216,0,84,0,0,40,77,50,4,4,40,2,2,85,0,61,0,50,80,81,0,0,21,50,50,0,81,0,0,0,1,0,0,5,9,0,79,1,0,0,2,2,1,40,78,50,0,50,50,0,0,0,1,30,0,0,30,92,79,79,4,4,84,83,4,0,30,3,9,50,30,16,17,40,17,17,75,17,140,50,17,50,17,17,0,50,30,30,50,75,50,75,50,83,0,0,0,0,0
6,6,6,1,6,6,3,3,40,J.R.,Walker,1,6,6,86,0,0,0,0,0,0,0,30,90,0,70,8247,7590,108,7590,0,0,80,2,170,0,56,0,0,63,82,70,3,3,63,2,2,90,14,85,1,65,59,57,0,0,21,60,70,0,59,0,0,0,0,0,0,5,0,0,19,1,0,0,1,1,2,40,85,77,0,60,70,0,0,0,0,30,0,0,65,67,70,70,5,5,46,45,6,1,65,1,17,83,70,7,7,63,7,7,72,7,57,65,7,82,7,7,0,70,70,70,65,80,65,80,80,45,0,1,0,0,0
7,7,7,2,5,7,3,3,40,Devon,Hunter,1,7,7,86,0,0,0,0,0,0,0,30,90,0,75,11531,7591,108,7591,0,0,82,2,224,0,63,0,0,61,21,70,3,3,63,1,1,90,0,86,1,70,47,57,0,0,21,60,70,0,57,0,0,0,0,0,0,5,0,0,7,1,0,0,1,1,1,60,80,80,0,65,70,0,0,0,0,30,0,0,50,68,75,75,14,14,40,21,4,0,50,3,18,84,75,2,7,61,7,7,72,7,60,70,7,83,7,7,0,70,75,74,70,80,70,80,80,25,0,1,0,0,0
6,6,6,3,4,6,3,3,40,Amare,Barno,1,6,6,70,0,0,0,0,0,0,0,30,86,0,91,10020,7592,108,7592,0,0,74,2,229,0,55,0,0,50,44,91,3,3,63,1,1,86,0,78,1,84,50,50,0,0,40,50,50,0,50,0,0,0,0,0,0,5,0,0,11,0,0,0,1,1,2,40,76,86,0,50,50,0,0,0,0,30,0,0,50,78,91,91,11,11,50,44,3,0,50,3,10,87,76,9,10,50,10,10,78,10,85,78,10,50,10,10,0,50,74,76,76,76,78,76,50,44,0,1,0,0,0
7,7,7,2,7,7,3,3,69,Tayvion,Robinson,1,7,7,92,0,0,0,0,0,0,0,30,94,0,85,11568,7593,108,7593,0,0,74,0,194,0,49,0,0,83,22,70,3,3,83,2,2,94,28,81,1,60,46,56,0,0,17,60,64,0,56,2,0,0,0,0,0,5,0,1,9,0,0,0,1,1,2,81,52,72,0,64,64,0,0,0,0,30,0,0,83,64,82,83,5,5,41,21,5,1,85,3,3,74,76,3,3,83,3,3,70,3,27,60,3,74,3,3,0,74,70,76,60,84,60,84,84,21,0,1,0,0,0
6,6,6,3,5,6,3,3,40,Dax,Hollifield,1,6,6,83,0,0,0,1,1,1,1,30,88,0,85,8198,7594,108,7594,0,0,74,0,46,0,58,0,0,50,44,79,3,3,75,2,2,88,4,87,1,85,50,50,0,0,40,50,50,0,50,0,9,9,0,0,0,5,0,0,4,0,0,0,1,1,1,40,87,75,0,50,50,0,0,0,0,30,0,0,50,75,85,85,1,1,48,46,5,0,50,1,14,76,73,9,9,50,9,9,73,9,79,75,9,50,9,9,0,50,71,73,78,78,75,78,50,44,0,0,0,0,0
2,8,8,1,5,8,3,3,40,Jesse,Hanson,1,8,8,70,0,0,0,0,0,0,0,30,80,0,40,11584,7595,108,7595,0,0,52,2,55,0,25,0,0,40,29,50,4,4,40,2,2,80,11,61,0,50,79,79,0,0,20,50,50,0,79,2,0,0,1,0,0,5,0,0,72,1,0,0,1,1,1,40,78,61,0,50,50,0,0,0,1,30,0,0,30,86,74,74,17,17,39,27,1,0,30,1,6,50,30,16,18,40,18,18,77,18,147,50,18,50,18,18,0,50,30,30,50,70,50,70,50,28,0,0,0,0,0
6,6,6,0,5,6,3,3,40,Cole,Nelson,1,6,6,70,0,0,0,1,1,0,0,30,86,0,70,2324,7596,108,7596,0,0,74,0,241,0,42,0,0,50,84,70,3,3,50,2,2,86,18,76,0,62,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,93,0,0,0,2,2,1,40,84,68,0,50,50,0,0,0,0,30,0,0,50,77,71,61,5,5,78,74,4,0,50,5,10,74,50,10,9,50,9,9,75,9,78,77,9,50,9,9,0,50,50,50,76,76,77,76,50,76,0,0,0,0,0
7,7,7,1,5,7,3,3,40,Keonta,Jenkins,1,7,7,86,0,0,0,0,0,0,0,30,90,0,69,2049,7597,108,7597,0,0,82,0,216,0,37,0,0,60,81,74,3,3,64,2,2,90,7,83,1,79,48,58,0,0,21,60,60,0,58,0,0,0,0,0,0,5,0,0,33,1,0,0,2,2,2,40,89,83,0,60,70,0,0,0,0,30,0,0,64,66,79,79,10,10,74,80,4,1,65,3,17,79,79,4,5,60,5,5,75,5,47,65,5,79,5,5,0,70,77,79,79,80,65,80,80,74,0,1,0,0,0
3,7,7,0,6,7,3,3,40,Danijel,Miletic,1,7,7,70,0,0,0,0,0,0,0,30,77,0,50,11609,7598,108,7598,0,0,53,0,38,0,29,0,1,40,32,69,4,4,40,2,2,77,13,59,0,69,76,77,0,0,20,50,50,0,77,0,0,0,1,0,0,5,0,0,71,1,0,0,1,1,1,40,82,50,0,50,50,0,0,0,1,30,0,0,30,83,69,65,5,5,68,35,3,0,30,3,8,50,30,16,17,40,17,17,75,17,143,99,17,50,17,17,0,50,30,30,67,67,99,67,50,35,0,0,0,0,0
1,9,8,1,5,8,3,3,40,Josh,Fuga,1,8,8,70,0,1,0,0,0,1,0,30,80,0,80,11520,7599,108,7599,0,0,58,2,151,0,35,0,0,40,47,78,4,4,40,2,2,80,6,75,0,75,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,6,0,0,0,1,1,1,40,82,58,0,50,50,0,0,0,0,30,0,0,30,88,80,80,0,0,51,45,3,1,30,1,12,56,40,16,18,40,18,18,74,18,148,84,18,50,18,18,0,50,40,40,66,70,84,70,50,60,0,0,0,0,0
8,8,8,0,9,8,3,3,40,Elijah,Howard,1,8,8,83,0,0,0,1,1,0,0,30,88,0,71,10521,7600,108,7600,0,0,81,0,246,0,10,0,0,52,79,71,3,3,58,2,2,88,10,78,0,74,50,50,0,0,17,64,68,0,50,0,0,0,0,0,0,5,0,0,36,0,0,0,1,1,1,40,82,74,0,68,68,0,0,0,0,30,0,0,58,73,71,60,4,4,88,88,5,1,50,5,15,78,61,10,1,52,1,1,71,1,15,70,1,74,1,1,0,68,61,61,74,78,70,78,78,83,0,1,0,0,0
5,5,5,0,4,5,3,3,40,Derrell,Bailey Jr.,1,5,5,70,0,0,0,0,0,0,0,30,85,0,50,10499,7601,108,7601,0,0,71,2,225,0,63,0,0,50,45,70,3,3,50,1,1,85,0,70,0,70,75,74,0,0,21,50,50,0,75,0,0,0,0,0,0,5,0,0,77,1,0,0,1,1,2,40,78,69,0,50,50,0,0,0,0,30,0,0,50,81,69,69,14,14,48,44,3,1,50,2,5,71,50,11,17,50,17,17,78,17,136,77,17,50,17,17,0,50,50,50,75,75,77,75,50,45,0,1,0,0,0
6,6,6,0,7,6,3,3,35,Jaden,Keller,1,6,6,78,0,0,0,0,0,0,0,30,82,0,71,10534,7602,108,7602,0,0,72,0,220,0,40,0,0,50,44,71,3,3,61,2,2,82,10,88,1,76,50,50,0,0,21,50,50,0,50,2,0,0,0,0,0,5,0,0,52,0,0,0,1,1,1,40,74,69,0,50,50,0,0,0,0,30,0,0,50,75,70,58,0,0,40,48,6,1,50,1,13,74,69,9,7,50,7,7,75,7,56,71,7,50,7,7,0,50,67,69,71,72,71,72,50,44,0,0,0,0,0
1,9,8,3,6,8,3,16,40,Johnny,Jordan,1,8,8,70,0,0,0,0,0,0,0,30,86,0,40,13056,7603,108,7603,0,0,54,2,38,0,31,0,0,40,80,50,4,4,40,2,2,86,2,62,0,50,79,79,0,0,20,50,50,0,79,0,0,0,1,0,0,5,35,0,55,1,0,0,2,2,1,40,88,50,0,50,50,0,0,0,1,30,0,0,30,93,79,79,2,2,84,85,4,0,30,1,7,58,30,16,17,40,17,17,73,17,143,50,17,50,17,17,0,50,30,30,50,76,50,76,50,85,0,0,0,0,0
6,7,7,0,7,7,3,3,40,Jalen,Stroman,1,7,7,86,0,0,0,0,0,0,0,30,90,0,72,11601,7604,108,7604,0,0,82,0,160,0,28,0,1,58,81,70,4,4,61,2,2,90,0,81,1,70,48,50,0,0,21,51,61,0,50,4,0,0,0,0,0,5,21,0,26,1,0,0,2,2,1,40,76,75,0,51,61,0,0,0,0,30,0,0,59,68,73,50,4,4,82,82,3,0,62,5,17,81,75,16,3,58,3,3,73,3,27,62,3,81,3,3,0,61,74,75,69,71,62,71,71,81,0,0,0,0,0
4,5,5,3,5,5,3,3,40,TyJuan,Garbutt,1,5,5,70,0,0,0,0,0,0,0,30,82,0,85,11545,7605,108,7605,0,0,70,2,242,0,61,0,0,50,44,82,4,4,50,2,2,82,0,80,0,78,50,50,0,0,17,50,50,0,50,0,0,0,0,0,1,5,106,0,45,0,0,0,2,2,2,40,78,72,0,50,50,0,0,0,0,30,0,0,50,80,83,80,0,11,40,47,5,1,50,1,11,74,50,13,11,50,11,11,73,11,92,85,11,50,11,11,0,50,50,50,72,72,85,72,50,44,0,1,0,0,0
6,6,6,1,5,6,3,3,40,Lakeem,Rudolph,1,6,6,86,0,0,0,0,0,0,0,30,90,0,50,11568,7606,108,7606,0,0,81,0,226,0,31,0,1,62,30,72,3,3,62,1,1,90,7,85,1,66,53,63,0,0,21,60,70,0,63,0,0,0,0,0,0,5,0,0,43,0,0,0,1,1,2,40,88,84,0,60,70,0,0,0,0,30,0,0,60,72,70,70,0,0,42,25,3,0,65,1,15,85,74,6,8,62,8,8,76,8,67,78,8,85,8,8,0,60,72,74,80,80,69,80,80,44,0,1,0,0,0
